"index" "mean" "std" "Q25" "Q50" "Q75" "leaf"
"19" "Green" 188.88736056314 13.024434759949 181.244897959184 189.469387755102 196.571428571429 "10.jpg"
"20" "HI" 0.828886471194032 0.108060562444026 0.743034055727554 0.806451612903226 0.875858752032944 "10.jpg"
"21" "HUE" -1.30594016216446 0.838101317242074 -1.56544059216873 -1.56443346193255 -1.55998438586302 "10.jpg"
"22" "NGRDI" 0.0207650867868745 0.0131902689625149 0.0143543768186158 0.0234611906155238 0.029178358275432 "10.jpg"
"23" "Red" 181.221211433113 12.7928479532721 173.612244897959 181.561224489796 188.673469387755 "10.jpg"
"24" "SCI" -0.0207650867868745 0.0131902689625149 -0.029178358275432 -0.0234611906155238 -0.0143543768186158 "10.jpg"
"25" "SI" 0.29628829075319 0.0501572942026612 0.282279734966079 0.304471666495059 0.324452151978559 "10.jpg"
"26" "VARI" 0.0283405434448696 0.0178357532801136 0.019801485604842 0.0321334887787817 0.039877735172486 "10.jpg"
"27" "BGI" 0.477013543969911 0.0822753502752504 0.438280198243241 0.464094396958457 0.485690310659139 "11.jpg"
"28" "BI" 134.666771168673 16.9035938144339 124.741963015636 132.812056206992 141.376874377416 "11.jpg"
"29" "Blue" 78.4985208280843 21.629501426273 67.4081632653061 75.3061224489796 82.4285714285714 "11.jpg"
"30" "GLI" 0.184168015906597 0.0328855591674255 0.177087354280625 0.189602465230087 0.201368914067471 "11.jpg"
"31" "gray" 148.36954859064 16.6066709900602 138.394341836735 146.975030612245 155.747607142857 "11.jpg"
"32" "Green" 162.557711325271 15.7217082708875 153.035714285714 161.755102040816 170.311224489796 "11.jpg"
"33" "HI" 0.631797094817522 0.081442239338913 0.55317968360574 0.636565097252191 0.676181534926271 "11.jpg"
"34" "HUE" -1.56606788385933 0.00246648013969904 -1.56712574262683 -1.56662941704317 -1.56588975979997 "11.jpg"
"35" "NGRDI" 0.0507976548155987 0.0143737674507111 0.0432381091727405 0.051626271451579 0.0623215090525757 "11.jpg"
"36" "Red" 147.154985512724 17.4932277366898 136.571428571429 144.918367346939 155.576530612245 "11.jpg"
"37" "SCI" -0.0507976548155987 0.0143737674507111 -0.0623215090525757 -0.051626271451579 -0.0432381091727405 "11.jpg"
"38" "SI" 0.313098164639163 0.0604549418738884 0.300814939418695 0.320837664077069 0.344062081628964 "11.jpg"
"39" "VARI" 0.0672987754770993 0.0180019810888761 0.0579204055051332 0.0677411609736067 0.0834199026064014 "11.jpg"
"40" "BGI" 0.54711679401742 0.0645671552983593 0.511810102899906 0.532816363227692 0.558781869688385 "12.jpg"
"41" "BI" 162.612596286542 13.4297999773213 155.147573427589 161.338759126398 169.192033060336 "12.jpg"
"42" "Blue" 103.374097975309 18.4165211838932 93.0204081632653 99.6734693877551 109 "12.jpg"
"43" "GLI" 0.138034857205616 0.0231165814015028 0.129663134315499 0.141543035028185 0.152281473336998 "12.jpg"
"44" "gray" 176.577378597633 13.2404069054473 169.252020408163 175.761632653061 183.634306122449 "12.jpg"
"45" "Green" 187.966899143794 13.1490766891064 180.489795918367 187.571428571429 195.244897959184 "12.jpg"
"46" "HI" 0.86323516571981 0.120741343481377 0.797752808988764 0.85280216070223 0.924786324786325 "12.jpg"
"47" "HUE" -1.1780435702798 1.00595536041305 -1.56453677512291 -1.56166595979342 -1.55225955249004 "12.jpg"
"48" "NGRDI" 0.0158272946387985 0.0140031979739398 0.00829992659928858 0.0168 0.0246740894086052 "12.jpg"
"49" "Red" 182.127630873045 13.0142083688 174.857142857143 181.530612244898 189.530612244898 "12.jpg"
"50" "SCI" -0.0158272946387985 0.0140031979739398 -0.0246740894086052 -0.0168 -0.00829992659928858 "12.jpg"
"51" "SI" 0.280302956669184 0.049074718428699 0.267468223978014 0.290374963094184 0.308791884414387 "12.jpg"
"52" "VARI" 0.0219115650580596 0.0191950655710197 0.0115876598946576 0.0231733270276661 0.0336051207803094 "12.jpg"
"53" "BGI" 0.639790241518959 0.0575765566073214 0.603377794561412 0.63959139077768 0.670255038597355 "126.jpg"
"54" "BI" 188.311073252978 15.9666996944597 178.630691293919 188.804126512962 198.976302074734 "126.jpg"
"55" "Blue" 134.904739926125 19.4477909163944 122.081632653061 134.755102040816 147.367346938776 "126.jpg"
"56" "GLI" 0.0999720494286255 0.0221138267696578 0.0881156008458718 0.0998035386572901 0.114204997879534 "126.jpg"
"57" "gray" 201.367225680638 16.1272783102528 192.151510204082 202.130785714286 211.907775510204 "126.jpg"
"58" "Green" 210.120617426528 16.4875202805877 201.897959183673 211.255102040816 220.489795918367 "126.jpg"
"59" "HI" 0.995290089183651 0.203793833999436 0.909704769033615 0.972726408459668 1.00701447137985 "126.jpg"
"60" "HUE" -0.633860123342513 1.34693655013963 -1.55569883607222 -1.52052221289711 1.35970166024685 "126.jpg"
"61" "NGRDI" 0.0012305415009669 0.016915885514578 -0.000560536966818257 0.00247637337645929 0.00874822138375087 "126.jpg"
"62" "Red" 209.522685283238 15.7552285703421 199.836734693878 210.173469387755 220.061224489796 "126.jpg"
"63" "SCI" -0.0012305415009669 0.016915885514578 -0.00874822138375087 -0.00247637337645929 0.000560536966818257 "126.jpg"
"64" "SI" 0.219996468950987 0.041622673549204 0.196873564049977 0.219489127100411 0.245159092788636 "126.jpg"
"65" "VARI" 0.00178176558384302 0.0241764147736616 -0.00085440553088025 0.00361423578581307 0.0126768701961333 "126.jpg"
"66" "BGI" 0.582018804424531 0.0674281098508924 0.531535765013545 0.569342623097187 0.6175964327297 "127.jpg"
"67" "BI" 177.204256648902 16.4015079226983 166.169954575108 175.858419585927 186.699963863283 "127.jpg"
"68" "Blue" 118.399067648733 20.538575261498 103.387755102041 115.102040816327 129.775510204082 "127.jpg"
"69" "GLI" 0.124881549959339 0.0290345300157555 0.107110366836308 0.129379743622896 0.14843031933191 "127.jpg"
"70" "gray" 191.403400742483 16.2163915008211 181.117714285714 190.358173469388 200.664270408163 "127.jpg"
"71" "Green" 202.420009817063 15.7761282917388 193.775510204082 201.714285714286 211.102040816327 "127.jpg"
"72" "HI" 0.899982104730335 0.206456865287762 0.783206106870229 0.869045230229618 0.94478213897123 "127.jpg"
"73" "HUE" -1.12145228611912 1.06648732700602 -1.56510291089975 -1.56100393928328 -1.5468375222016 "127.jpg"
"74" "NGRDI" 0.0123666280296506 0.0193916000423847 0.00504207451342171 0.0139502722491471 0.0252169585413 "127.jpg"
"75" "Red" 197.609903906058 17.2769155954476 185.311224489796 196.489795918367 208.367346938776 "127.jpg"
"76" "SCI" -0.0123666280296506 0.0193916000423847 -0.0252169585413 -0.0139502722491471 -0.00504207451342171 "127.jpg"
"77" "SI" 0.255097882610496 0.0451791890992136 0.232347765689168 0.262792930706186 0.285066780184443 "127.jpg"
"78" "VARI" 0.0170963157403507 0.0271708593678609 0.00744937985862962 0.0197299763509963 0.0347485747935548 "127.jpg"
"79" "BGI" 0.508581916614193 0.0657124110859612 0.477321714968193 0.493979492376751 0.514040441985655 "128.jpg"
"80" "BI" 144.523604302631 12.891753106224 137.405950694298 142.879428532305 148.836689102868 "128.jpg"
"81" "Blue" 87.0263738884535 17.6521752364309 78.2244897959184 83.5510204081633 89.5714285714286 "128.jpg"
"82" "GLI" 0.157198928518314 0.0241337029131856 0.149450205910244 0.160793064673952 0.171243223919811 "128.jpg"
"83" "gray" 157.992949952301 12.7090729141813 150.797612244898 156.619734693878 163.046882653061 "128.jpg"
"84" "Green" 170.032532111342 12.6550481960763 162.734693877551 169.061224489796 175.979591836735 "128.jpg"
"85" "HI" 0.793647011487778 0.101355476757102 0.716913235555421 0.789332801084194 0.859890236367381 "128.jpg"
"86" "HUE" -1.46605761479071 0.523798340059939 -1.56557655803666 -1.56355559634319 -1.55964234150208 "128.jpg"
"87" "NGRDI" 0.026018528144258 0.0134946521117471 0.0169236768830216 0.0260842515746893 0.0353134709973895 "128.jpg"
"88" "Red" 161.414203945351 12.2013189185812 154.30612244898 160.408163265306 166.489795918367 "128.jpg"
"89" "SCI" -0.026018528144258 0.0134946521117471 -0.0353134709973895 -0.0260842515746893 -0.0169236768830216 "128.jpg"
"90" "SI" 0.304653957885056 0.0503770288748732 0.29736052127157 0.314462485523111 0.330265691505802 "128.jpg"
"91" "VARI" 0.0351418661565229 0.0179790492667358 0.0231639834176611 0.0353149147807786 0.0477060943902053 "128.jpg"
"92" "BGI" 0.514094303499462 0.0668788030223902 0.482559736336171 0.505528777998299 0.526262739388509 "129.jpg"
"93" "BI" 120.606755478104 15.7536012854844 112.548036545888 116.96822058085 124.395934282102 "129.jpg"
"94" "Blue" 76.6193743429628 17.7051140333159 69.8979591836735 73.2244897959184 77 "129.jpg"
"95" "GLI" 0.191638204085951 0.0285090547183108 0.189939288811795 0.197304168852657 0.204023864477638 "129.jpg"
"96" "gray" 133.173453795355 15.6689489394996 124.696489795918 129.491755102041 137.784102040816 "129.jpg"
"97" "Green" 148.076949610278 14.9759517804147 139.612244897959 144.612244897959 153.34693877551 "129.jpg"
"98" "HI" 0.359974650468736 0.104268323202154 0.292203806015961 0.349744821374962 0.425059101654847 "129.jpg"
"99" "HUE" -1.5672106433206 0.00112868500431205 -1.5675689385668 -1.56739427699151 -1.56721003810457 "129.jpg"
"100" "NGRDI" 0.0844532599906364 0.017164203502651 0.0793139656982849 0.0871478193747588 0.0940091451600402 "129.jpg"
"101" "Red" 125.477176250918 17.4046739321466 115.612244897959 121.387755102041 130.979591836735 "129.jpg"
"102" "SCI" -0.0844532599906364 0.017164203502651 -0.0940091451600402 -0.0871478193747588 -0.0793139656982849 "129.jpg"
"103" "SI" 0.245756328112673 0.0473734874998997 0.224534262991611 0.24550253150921 0.272763459050652 "129.jpg"
"104" "VARI" 0.116693968345786 0.0234320529069698 0.107501293326436 0.120196741469413 0.130411371957786 "129.jpg"
"105" "BGI" 0.487664857866874 0.0751772166278773 0.45227093222515 0.471677339782883 0.494206041607206 "13.jpg"
"106" "BI" 129.398340037066 17.9007138927178 118.796275826354 126.324157873249 135.327352606397 "13.jpg"
"107" "Blue" 77.1366715895297 21.1257973936901 66.2244897959184 72.9897959183673 79.7551020408163 "13.jpg"
"108" "GLI" 0.182678056817649 0.0309650412167946 0.177225644292815 0.188753153207989 0.19869242265767 "13.jpg"
"109" "gray" 142.526892632115 17.8865016741917 131.552096938776 139.715806122449 149.430989795918 "13.jpg"
"110" "Green" 156.299954994414 17.4845221025962 145.30612244898 153.84693877551 164.19387755102 "13.jpg"
"111" "HI" 0.598986978467918 0.0981488491453763 0.528503917544234 0.594529513365065 0.648174571024997 "13.jpg"
"112" "HUE" -1.56464882213079 0.0513239368140807 -1.56710557372296 -1.56662359489932 -1.56561548121977 "13.jpg"
"113" "NGRDI" 0.0545784626989856 0.0165827210872601 0.0454402197901535 0.055965905539806 0.0666033546921904 "13.jpg"
"114" "Red" 140.418857823371 18.5449795684284 128.959183673469 137.530612244898 147.714285714286 "13.jpg"
"115" "SCI" -0.0545784626989856 0.0165827210872601 -0.0666033546921904 -0.055965905539806 -0.0454402197901535 "13.jpg"
"116" "SI" 0.298851299061223 0.0548163852158652 0.284926381977277 0.307537810926792 0.328526672538304 "13.jpg"
"117" "VARI" 0.073048889653355 0.0213776439615488 0.0608265780343573 0.0738528059704528 0.0889329931008412 "13.jpg"
"118" "BGI" 0.602720278094781 0.0587160151846647 0.572394547601159 0.595096219595585 0.625405186385737 "130.jpg"
"119" "BI" 176.134393785044 15.8168447876714 168.335684097603 177.540278430231 185.562979778059 "130.jpg"
"120" "Blue" 118.415855750007 18.4827926736995 108.142857142857 117.795918367347 126.897959183673 "130.jpg"
"121" "GLI" 0.101729779754105 0.0286200142014272 0.0839404153528325 0.102233126097745 0.122059263693505 "130.jpg"
"122" "gray" 188.630836806434 16.6161360112295 181.163693877551 190.539693877551 198.703857142857 "130.jpg"
"123" "Green" 195.894832377469 18.2843712021122 188.632653061224 198.489795918367 207.34693877551 "130.jpg"
"124" "HI" 1.15419849711842 0.380323858922912 0.84564393939394 1.04200642451198 1.38606451612903 "130.jpg"
"125" "HUE" 0.121799198687659 1.54581586335916 -1.56059865076753 1.53658454320905 1.56741367263608 "130.jpg"
"126" "NGRDI" -0.0137021019504362 0.03485611056419 -0.037486375053315 -0.00413351245220626 0.0139869697936125 "130.jpg"
"127" "Red" 201.141012191837 17.0225481437244 191.469387755102 201.326530612245 212.959183673469 "130.jpg"
"128" "SCI" 0.0137021019504362 0.03485611056419 -0.0139869697936125 0.00413351245220626 0.037486375053315 "130.jpg"
"129" "SI" 0.262036914789943 0.0538650552740402 0.232072658262166 0.266378824854515 0.297848394571334 "130.jpg"
"130" "VARI" -0.0188044763874705 0.048624171713338 -0.0524775523777852 -0.00601834862385327 0.0206534254461715 "130.jpg"
"131" "BGI" 0.499471280179255 0.0627777565355676 0.471348863363913 0.488403623497857 0.509337508868496 "131.jpg"
"132" "BI" 149.726353343955 13.1709791886604 142.300874207465 149.873437736857 156.562117557722 "131.jpg"
"133" "Blue" 89.6387411010916 16.4914998474122 81.2040816326531 87.6122448979592 94.7551020408163 "131.jpg"
"134" "GLI" 0.169149319770757 0.0237136217250406 0.163139500350247 0.172986816545123 0.181080157867188 "131.jpg"
"135" "gray" 164.377157634077 13.225405177198 156.886954081633 164.912663265306 171.789632653061 "131.jpg"
"136" "Green" 178.58100616991 12.9906646280492 171.285714285714 179.591836734694 186.326530612245 "131.jpg"
"137" "HI" 0.69279189945825 0.0513069306727551 0.665354330708662 0.681609784542139 0.715236948209377 "131.jpg"
"138" "HUE" -1.56407430275397 0.0783145678525492 -1.56684217776802 -1.56651764329843 -1.56587297179775 "131.jpg"
"139" "NGRDI" 0.0399392262445681 0.00820502863997482 0.0353232630973283 0.0418687496238628 0.04538473274175 "131.jpg"
"140" "Red" 164.987593735168 13.6550448734548 156.959183673469 165.367346938776 172.69387755102 "131.jpg"
"141" "SCI" -0.0399392262445681 0.00820502863997482 -0.04538473274175 -0.0418687496238628 -0.0353232630973283 "131.jpg"
"142" "SI" 0.300180712684847 0.0460540746274312 0.291403691705234 0.307861037606231 0.321799572788591 "131.jpg"
"143" "VARI" 0.0537270898663957 0.0101722281671759 0.0481466280029159 0.056286129327262 0.0604692486303934 "131.jpg"
"144" "BGI" 0.530042539101518 0.0688962356990606 0.492936935320795 0.514500667394734 0.543916582482655 "132.jpg"
"145" "BI" 149.611196037562 12.5317086706465 142.468461280596 147.878117130395 154.09586477368 "132.jpg"
"146" "Blue" 91.8802984725351 17.9528220863061 82.3979591836735 87.8979591836735 95.8367346938775 "132.jpg"
"147" "GLI" 0.138170133939108 0.0255428474258643 0.12723029366622 0.142896428448661 0.154797554723569 "132.jpg"
"148" "gray" 162.423123158429 12.0009695649775 155.609040816327 160.998163265306 167.089346938775 "132.jpg"
"149" "Green" 172.295876155818 11.2860027848234 166.142857142857 171.163265306122 176.65306122449 "132.jpg"
"150" "HI" 0.942887687003252 0.161228816129773 0.828592092905592 0.931223523548467 1.03543116888618 "132.jpg"
"151" "HUE" -0.539815898139334 1.43768589043481 -1.56150313473956 -1.54842391496107 1.52921475367344 "132.jpg"
"152" "NGRDI" 0.00725263166477419 0.0175313690673662 -0.00417829043002919 0.0080064980273845 0.0200620855439339 "132.jpg"
"153" "Red" 169.936755281255 12.8699225675022 161.65306122449 169.040816326531 176.326530612245 "132.jpg"
"154" "SCI" -0.00725263166477419 0.0175313690673662 -0.0200620855439339 -0.0080064980273845 0.00417829043002919 "132.jpg"
"155" "SI" 0.302991962458106 0.0529917914319553 0.28974873791856 0.312489848952412 0.331752180663162 "132.jpg"
"156" "VARI" 0.00988993171087568 0.0239427998962282 -0.00567085778303322 0.0110195021404789 0.0274253218847794 "132.jpg"
"157" "BGI" 0.532496776163543 0.0695268444202501 0.499410551134689 0.525806451612903 0.549204920492049 "133.jpg"
"158" "BI" 113.519243116271 16.5962458619094 105.779092629855 110.658529488464 116.426454874726 "133.jpg"
"159" "Blue" 74.5677117604169 18.7407391019071 67.3877551020408 71.530612244898 75.3061224489796 "133.jpg"
"160" "GLI" 0.18669632936637 0.0305476444436643 0.181473721749209 0.190796955646925 0.200480604188122 "133.jpg"
"161" "gray" 125.041975006161 16.398548861771 116.912551020408 122.184836734694 128.814530612245 "133.jpg"
"162" "Green" 138.865597776519 15.6439417167828 130.65306122449 136.102040816327 143.530612244898 "133.jpg"
"163" "HI" 0.318327717497967 0.114943229799069 0.236096537250787 0.316682676913225 0.396178984414278 "133.jpg"
"164" "HUE" -1.56670960387798 0.00128459523615778 -1.56727159692072 -1.56693380062298 -1.56655502016932 "133.jpg"
"165" "NGRDI" 0.0869339377674023 0.0189548926599893 0.0809275911026976 0.088878896882494 0.0977076898065355 "133.jpg"
"166" "Red" 117.147658764738 17.9625510750416 108 113.795918367347 121.326530612245 "133.jpg"
"167" "SCI" -0.0869339377674023 0.0189548926599893 -0.0977076898065355 -0.088878896882494 -0.0809275911026976 "133.jpg"
"168" "SI" 0.226958947196018 0.0473456026197713 0.203535811423391 0.226678386990441 0.25306823760432 "133.jpg"
"169" "VARI" 0.121801281937186 0.0259820845122178 0.11136476426799 0.123933009184225 0.13789385407931 "133.jpg"
"170" "BGI" 0.529452396810311 0.0709949609928271 0.497055396437 0.518350015165302 0.540467118467367 "135.jpg"
"171" "BI" 119.868944360362 16.040382458764 111.910348368128 116.89798946813 122.635998752571 "135.jpg"
"172" "Blue" 77.0873381328902 19.0075020823212 69.265306122449 73.4081632653061 77.969387755102 "135.jpg"
"173" "GLI" 0.173841316285286 0.0295541484986549 0.168225603193454 0.177389298074363 0.188030506420517 "135.jpg"
"174" "gray" 131.614724451794 15.8012794384794 123.327132653061 128.751 135.039479591837 "135.jpg"
"175" "Green" 144.375400654676 15.2929528737587 135.673469387755 141.755102040816 148.69387755102 "135.jpg"
"176" "HI" 0.493015516764563 0.096269059346938 0.424002324905551 0.497124600638978 0.555997334083367 "135.jpg"
"177" "HUE" -1.56578834441208 0.00236031625026088 -1.56681618489865 -1.56607371050021 -1.56537662400066 "135.jpg"
"178" "NGRDI" 0.0638092877724731 0.0161010372040774 0.0548607931233571 0.0645695364238411 0.0753096201491757 "135.jpg"
"179" "Red" 127.352534181773 16.6446519232726 118.765306122449 124.224489795918 130.897959183673 "135.jpg"
"180" "SCI" -0.0638092877724731 0.0161010372040774 -0.0753096201491757 -0.0645695364238411 -0.0548607931233571 "135.jpg"
"181" "SI" 0.25165873649165 0.047862102480907 0.235105854721673 0.256370656370656 0.276746120675489 "135.jpg"
"182" "VARI" 0.0883227128699636 0.0214008187638555 0.0757915179722433 0.0889718604862946 0.104136239333681 "135.jpg"
"183" "BGI" 0.528762794529812 0.0707689238483307 0.49666050873952 0.51951871657754 0.540412259289395 "136.jpg"
"184" "BI" 120.388103473137 15.1851794917939 113.544893636949 117.484286376805 122.679421482846 "136.jpg"
"185" "Blue" 78.0483323254408 18.4475480414027 70.9795918367347 74.7551020408163 78.530612244898 "136.jpg"
"186" "GLI" 0.182208724655298 0.0299444293817955 0.178850339265139 0.186554030271031 0.195376374400902 "136.jpg"
"187" "gray" 132.502859972709 14.7820437112788 125.489816326531 129.72812244898 135.421408163265 "136.jpg"
"188" "Green" 146.473867892973 13.9425943732259 139.551020408163 143.918367346939 149.979591836735 "136.jpg"
"189" "HI" 0.392908995684628 0.0851022836827371 0.336658354114714 0.384260593831075 0.442321302193914 "136.jpg"
"190" "HUE" -1.56606486113667 0.0452549129310544 -1.56726832368021 -1.56702881179599 -1.56675845577465 "136.jpg"
"191" "NGRDI" 0.0771907983508151 0.0155612126358081 0.073163978680695 0.0803777232507993 0.0856553147574819 "136.jpg"
"192" "Red" 125.836754630214 15.9979122764682 117.836734693878 122.734693877551 128.979591836735 "136.jpg"
"193" "SCI" -0.0771907983508151 0.0155612126358081 -0.0856553147574819 -0.0803777232507993 -0.073163978680695 "136.jpg"
"194" "SI" 0.23965960451344 0.046485413562469 0.222142084385142 0.241929133858268 0.263773965691221 "136.jpg"
"195" "VARI" 0.107337920605127 0.020453248477968 0.100626991468805 0.111273030082232 0.119276301094483 "136.jpg"
"196" "BGI" 0.525058332334381 0.0719325872154679 0.494227114681064 0.514193759014181 0.534696273465201 "137.jpg"
"197" "BI" 119.195863278717 15.9589619549571 110.912076528985 115.871358851265 121.771545996757 "137.jpg"
"198" "Blue" 76.0528227123331 19.2940652683342 67.8367346938775 72.3469387755102 77.2857142857143 "137.jpg"
"199" "GLI" 0.174067435433949 0.0292385509001205 0.168929774565486 0.177755846974477 0.187327588963116 "137.jpg"
"200" "gray" 130.881957270481 15.5899227491062 122.480469387755 127.584612244898 133.953474489796 "137.jpg"
"201" "Green" 143.451343288422 14.8174601185052 135.122448979592 140.122448979592 146.897959183673 "137.jpg"
"202" "HI" 0.510811999283128 0.103492692575598 0.439194147581241 0.516551295880675 0.582071729894869 "137.jpg"
"203" "HUE" -1.56564337397364 0.00255795570466426 -1.56651804974032 -1.56598887728427 -1.56532851797928 "137.jpg"
"204" "NGRDI" 0.0617233104693588 0.0161114649700812 0.0524033240385617 0.0623972416071248 0.0725420998278545 "137.jpg"
"205" "Red" 127.110357762444 16.6088778751271 118.020408163265 123.918367346939 130.918367346939 "137.jpg"
"206" "SCI" -0.0617233104693588 0.0161114649700812 -0.0725420998278545 -0.0623972416071248 -0.0524033240385617 "137.jpg"
"207" "SI" 0.257559642478918 0.049680653030173 0.241278044567176 0.263562616702108 0.283327107100779 "137.jpg"
"208" "VARI" 0.0851617593013137 0.0215829523927761 0.0716449718123408 0.085621434181725 0.100133049093682 "137.jpg"
"209" "BGI" 0.569328231878869 0.0565939189989225 0.537356992762083 0.559014534584063 0.580964771817454 "138.jpg"
"210" "BI" 173.133378729433 13.7442725824279 164.206128100934 172.168905924248 181.913658649123 "138.jpg"
"211" "Blue" 112.734824748458 15.7385120270808 102.65306122449 110.857142857143 119.510204081633 "138.jpg"
"212" "GLI" 0.125428008051299 0.0246192565371272 0.109830224271641 0.13231074817921 0.143210895583987 "138.jpg"
"213" "gray" 187.114192865226 13.5435467496089 178.657306122449 186.533285714286 195.972183673469 "138.jpg"
"214" "Green" 197.521915744797 12.5382114913101 190.69387755102 197.816326530612 205.510204081633 "138.jpg"
"215" "HI" 0.936724928239643 0.243034727774989 0.779328979959469 0.835467175156633 1.04381995713265 "138.jpg"
"216" "HUE" -0.719147592732921 1.38299813168845 -1.5648236421403 -1.56225788056897 1.5398360855027 "138.jpg"
"217" "NGRDI" 0.00740451467134671 0.0254804041174623 -0.00443434998918448 0.0171565824087842 0.0247071234245739 "138.jpg"
"218" "Red" 195.040328768248 17.9596916472953 183.102040816327 192.224489795918 205.918367346939 "138.jpg"
"219" "SCI" -0.00740451467134671 0.0254804041174623 -0.0247071234245739 -0.0171565824087842 0.00443434998918448 "138.jpg"
"220" "SI" 0.269007598224664 0.0466942326252538 0.253568374662896 0.276742386947043 0.296493564136707 "138.jpg"
"221" "VARI" 0.0106578123398316 0.0352689108439483 -0.00611164940001497 0.0244089545993444 0.0345375722543353 "138.jpg"
"222" "BGI" 0.524957148087226 0.0623839190658855 0.497248296955796 0.512870228680319 0.532599623831588 "140.jpg"
"223" "BI" 159.694334481078 12.5597184778813 154.842348271616 160.391767305128 165.740477887839 "140.jpg"
"224" "Blue" 98.8560226859888 16.1773724608171 91.4897959183673 97.2244897959184 103.387755102041 "140.jpg"
"225" "GLI" 0.153507786835702 0.0227911489487523 0.147962345925975 0.157716905945361 0.164333407109516 "140.jpg"
"226" "gray" 174.404857204849 12.6355622071838 169.616025510204 175.51406122449 180.910969387755 "140.jpg"
"227" "Green" 187.646057631869 12.5585939059905 182.816326530612 189.173469387755 194.510204081633 "140.jpg"
"228" "HI" 0.763394181705238 0.0867821327651715 0.702600152290002 0.754600276701461 0.800158259821407 "140.jpg"
"229" "HUE" -1.50242160882813 0.425405434352088 -1.56648170932374 -1.56570975005898 -1.56418329861651 "140.jpg"
"230" "NGRDI" 0.028850595403437 0.0111695858237208 0.0235395008288055 0.0302202467861152 0.0368890084264432 "140.jpg"
"231" "Red" 177.21416317304 13.1243244134752 172.469387755102 178.183673469388 184.265306122449 "140.jpg"
"232" "SCI" -0.028850595403437 0.0111695858237208 -0.0368890084264432 -0.0302202467861152 -0.0235395008288055 "140.jpg"
"233" "SI" 0.287338728665523 0.0463633538072276 0.277555684189028 0.295789714984336 0.310448171638402 "140.jpg"
"234" "VARI" 0.0394185048871092 0.0149493440879644 0.0324870667725621 0.0409094193771549 0.0504329154857275 "140.jpg"
"235" "BGI" 0.545081814869045 0.0719433331962284 0.507064662641605 0.530967873486655 0.559849202655892 "143.jpg"
"236" "BI" 153.741319686955 14.5142264596138 145.270946233934 152.757834609927 161.296483710567 "143.jpg"
"237" "Blue" 96.2474748117038 19.3765483764265 85.6122448979592 93.0918367346939 102.081632653061 "143.jpg"
"238" "GLI" 0.129143382763594 0.0260672648426608 0.116839904262113 0.131407121794565 0.145589877827798 "143.jpg"
"239" "gray" 166.335588078759 14.2186349144341 158.121005102041 165.625255102041 174.309698979592 "143.jpg"
"240" "Green" 175.384726783687 13.6995498725075 167.510204081633 174.938775510204 183.204081632653 "143.jpg"
"241" "HI" 0.998913955605115 0.154262449946977 0.900717173000485 0.997051505394648 1.10748265581102 "143.jpg"
"242" "HUE" -0.0191844726563795 1.53374948730626 -1.55570791377816 -1.05937446510822 1.55697732266432 "143.jpg"
"243" "NGRDI" 0.000614647631820717 0.0172633679508946 -0.0119022012010181 0.000311158685411598 0.0117259515176055 "143.jpg"
"244" "Red" 175.292780361872 15.0703296638583 165.877551020408 175.163265306122 185 "143.jpg"
"245" "SCI" -0.000614647631820717 0.0172633679508946 -0.0117259515176055 -0.000311158685411598 0.0119022012010181 "143.jpg"
